StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,intro,Q111,Q112,Prolific ID,attention_check,pojazd_q1,pojazd_q2,pojazd_q3_1,language,age_1,gender,lawyer,experience_1,profession,profession_5_TEXT,study_year_1,uwagi,PROLIFIC_PID,przeszukanie,przeszukanie_case,info,info_case,info2_case
2023-03-30 16:18:01,2023-03-30 16:21:24,0,85.221.147.48,100,202,1,2023-03-30 16:21:25,R_1errNEDbeXcLI4a,,,,,52.4052,16.9339,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,60bcb422b8a17d63a24f2940,2,1,1,5,1,21,2,4,,,,,,60bcb422b8a17d63a24f2940,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",no,,
2023-03-30 16:19:50,2023-03-30 16:21:24,0,156.17.118.225,100,94,1,2023-03-30 16:21:25,R_3Jrwczg0zn3XaHP,,,,,51.1043,17.0335,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5f83c8f31854ab56a1f68bea,2,3,3,5,1,26,1,4,,,,,,5f83c8f31854ab56a1f68bea,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",no,,
2023-03-30 16:17:50,2023-03-30 16:21:29,0,89.151.38.200,100,218,1,2023-03-30 16:21:29,R_302mKyOva4jLsmq,,,,,52.4052,16.9339,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5d3739be575c6c000151d88f,2,3,3,6,1,26,2,4,,,,,,5d3739be575c6c000151d88f,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",no,,
2023-03-30 16:14:21,2023-03-30 16:21:29,0,194.4.63.138,100,427,1,2023-03-30 16:21:29,R_2EzQA0gfLkcQJMc,,,,,51.3107,17.7167,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,60d5befdc50d524157be9a08,2,3,3,3,1,21,1,4,,,,,Nie,60d5befdc50d524157be9a08,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:14:31,2023-03-30 16:21:38,0,217.96.176.249,100,426,1,2023-03-30 16:21:39,R_3PN3Nr14knVxN45,,,,,51.5265,20.0122,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5f142e7b44b6a447527db867,2,3,3,5,1,32,1,4,,,,,,5f142e7b44b6a447527db867,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",no,,
2023-03-30 16:16:40,2023-03-30 16:21:38,0,83.31.226.49,100,298,1,2023-03-30 16:21:39,R_SGySPsc8eFjFegx,,,,,50.8685,20.6236,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5f1b74ffdac4b100086d905f,2,1,1,2,1,23,5,4,,,,,Nie mam uwag.,5f1b74ffdac4b100086d905f,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",no,,
2023-03-30 16:15:03,2023-03-30 16:21:47,0,213.134.165.131,100,404,1,2023-03-30 16:21:48,R_24e28cAPJVr49Dv,,,,,52.2296,21.0067,anonymous,PL,1,,"Dlatego, aby pokazać nam, że przeczytałeś/aś",,,,,,,,,,,,,,,5d20af4fc0b21600176e2990,,,,,
2023-03-30 16:18:16,2023-03-30 16:22:05,0,212.2.96.232,100,229,1,2023-03-30 16:22:06,R_2dEA6X5WJXMyenh,,,,,52.2296,21.0067,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5b7ee08c39836a0001665d70,2,1,1,2,1,45,1,4,,,,,,5b7ee08c39836a0001665d70,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:18:16,2023-03-30 16:22:10,0,46.76.81.77,100,234,1,2023-03-30 16:22:11,R_1NfCF7ZHVrlrUG1,,,,,52.2998,16.9644,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,606a2fcc65337f3ffe9490a3,2,3,3,5,1,20,2,4,,,,,,606a2fcc65337f3ffe9490a3,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:17:58,2023-03-30 16:22:15,0,83.28.232.11,100,256,1,2023-03-30 16:22:15,R_2wGoLym0Fq6mV8v,,,,,50.0585,19.9342,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,601c0c561e2f3c66f239f2dc,2,3,3,5,1,23,2,4,,,,,Brak,601c0c561e2f3c66f239f2dc,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:18:22,2023-03-30 16:22:20,0,89.68.63.160,100,237,1,2023-03-30 16:22:21,R_2znLQHrVeqKwnRj,,,,,50.2543,19.0436,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5fdbd87651f3a90d40e390cd,2,3,3,5,1,29,1,4,,,,,nie,5fdbd87651f3a90d40e390cd,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:17:40,2023-03-30 16:22:24,0,46.204.104.205,100,283,1,2023-03-30 16:22:24,R_2rNpomvaSTUN0m9,,,,,50.0585,19.9342,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5f01becd06e721016db55b74,2,3,3,3,1,24,1,4,,,,,,5f01becd06e721016db55b74,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:14:12,2023-03-30 16:22:28,0,217.96.138.111,100,496,1,2023-03-30 16:22:29,R_3OieKMXyVQthTps,,,,,51.7737,19.4767,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5e31e6491faa251bf58151ce,2,3,3,5,1,45,1,4,,,,,,5e31e6491faa251bf58151ce,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:16:20,2023-03-30 16:22:28,0,78.11.65.35,100,368,1,2023-03-30 16:22:29,R_1rBKYZG8BOqjr91,,,,,53.6531,18.7213,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5ee24da71deb04305a3c19f2,2,3,3,6,1,18,2,4,,,,,,5ee24da71deb04305a3c19f2,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",no,,
2023-03-30 16:19:13,2023-03-30 16:22:49,0,46.205.140.184,100,215,1,2023-03-30 16:22:50,R_2pSnbf1RqVSZA90,,,,,53.4286,14.5475,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5d29412ab711e9001ab74ece,2,1,1,2,1,39,1,4,,,,,,5d29412ab711e9001ab74ece,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",no,,
2023-03-30 16:22:26,2023-03-30 16:22:54,0,83.143.103.62,100,28,1,2023-03-30 16:22:55,R_2fs7dIVUuwCEEOl,,,,,50.2732,19.0091,anonymous,PL,1,2,zbyt lubię mięso,,,,,,,,,,,,,,,600802c86848db33926d3914,,,,,
2023-03-30 16:16:23,2023-03-30 16:23:04,0,109.243.138.69,100,401,1,2023-03-30 16:23:05,R_24c7Tb6CF7Y3RvQ,,,,,52.4052,16.9339,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,6053211e6ea0ef4b5d74c57b,2,3,3,5,1,29,2,4,,,,,,6053211e6ea0ef4b5d74c57b,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:17:43,2023-03-30 16:23:23,0,91.235.161.57,100,340,1,2023-03-30 16:23:24,R_1OwY3dm7KmT17vY,,,,,50.1299,18.9861,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5eacb823eb3ceb32de9b6df3,2,1,1,2,1,24,1,4,,,,,Brak uwag.,5eacb823eb3ceb32de9b6df3,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",no,,
2023-03-30 16:18:05,2023-03-30 16:23:35,0,213.156.110.228,100,330,1,2023-03-30 16:23:35,R_239udEhLmbTrWLV,,,,,52.4052,16.9339,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,601d922bc0e663137b95ea2f,2,3,3,6,1,48,2,4,,,,,"Zadanie było bardzo interesujące. Decyzję co słuszności działań policjanta podjęłam na podstawie tzw. zdrowego rozsądku i subiektywnej oceny sytuacji. Nie znam przepisów prawa w tym zakresie, więc nie wiem, czy policjant faktycznie miał prawo tak postąpić, czy nie.   ",601d922bc0e663137b95ea2f,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",no,,
2023-03-30 16:17:01,2023-03-30 16:23:36,0,83.26.143.253,100,394,1,2023-03-30 16:23:37,R_O7LQOPIc0ESVhzH,,,,,51.7737,19.4767,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5fa868c7f98e2a6e8fd9db34,2,3,3,5,1,28,1,4,,,,,,5fa868c7f98e2a6e8fd9db34,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:17:18,2023-03-30 16:23:58,0,188.33.248.40,100,400,1,2023-03-30 16:23:59,R_PRL9oBRCNSxILLP,,,,,52.7357,15.2354,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5d585e287d795e001788bf4c,2,3,3,6,1,41,2,4,,,,,brak uwag,5d585e287d795e001788bf4c,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:15:10,2023-03-30 16:24:47,0,178.235.179.184,100,577,1,2023-03-30 16:24:48,R_3FPDEFToXsnw5jA,,,,,52.2296,21.0067,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5ecdb9d49686ee000ad52c29,2,3,3,5,1,51,1,4,,,,,,5ecdb9d49686ee000ad52c29,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",no,,
2023-03-30 16:17:03,2023-03-30 16:24:55,0,46.204.72.164,100,472,1,2023-03-30 16:24:56,R_1GHcy8cyXVaCkV1,,,,,51.3984,21.1585,anonymous,PL,1,,"Dziękuje Ci za poświęcenie swojego ",,,,,,,,,,,,,,,5f0021867c6da111da7c9b31,,,,,
2023-03-30 16:14:34,2023-03-30 16:24:58,0,37.128.32.3,100,623,1,2023-03-30 16:24:59,R_3D7m2h7pPrTXAFw,,,,,53.4799,18.7683,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5e999ce87c90241d0009d8c5,2,3,3,5,1,28,2,4,,,,,"Nie, dziękuję :)",5e999ce87c90241d0009d8c5,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:20:47,2023-03-30 16:25:17,0,178.37.220.222,100,269,1,2023-03-30 16:25:18,R_2e5scd0r1KZFrb5,,,,,50.3108,18.981,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,5f0d65ef2ad0c60009209f0f,2,1,1,3,1,21,2,4,,,,,,5f0d65ef2ad0c60009209f0f,neutral,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i nic w nim nie znalazł.",yes,"Podstawa prawna: Art. 219. § 1. W celu wykrycia lub zatrzymania albo przymusowego doprowadzenia osoby podejrzanej, a także w celu znalezienia rzeczy mogących stanowić dowód w sprawie lub podlegających zajęciu w postępowaniu karnym, można dokonać przeszukania pomieszczeń i innych miejsc, jeżeli istnieją uzasadnione podstawy do przypuszczenia, że osoba podejrzana lub wymienione rzeczy tam się znajdują.
§ 2. W celu znalezienia rzeczy wymienionych w § 1 i pod warunkiem określonym w tym przepisie oraz z uwzględnieniem zasad i granic określonych w art. 227 można też dokonać przeszukania osoby, jej odzieży i podręcznych przedmiotów.","Komentarz: Według piśmiennictwa przypuszczenie o którym mowa jest subiektywnym sądem o tym, co było, jest lub będzie w rzeczywistości, powstającym w psychice człowieka pod wpływem posiadanych informacji o zdarzeniach, wiedzy o prawidłowościach występujących w otaczającym świecie, indywidualnej umiejętności kojarzenia faktów oraz innych czynników. Co więcej, decyzja o przeszukaniu musi mieć racjonalne uzasadnienie i opierać się na realnym prawdopodobieństwie wyprowadzonym z zebranych wiarygodnych informacji; nie jest dopuszczalne intuicyjne przeszukanie wszelkich miejsc, z którymi osoba poszukiwana miała kiedykolwiek kontakt."
2023-03-30 16:18:42,2023-03-30 16:25:36,0,31.11.129.71,100,413,1,2023-03-30 16:25:36,R_1eVIwVNnZ5PYs39,,,,,52.4052,16.9339,anonymous,PL,1,,Dziękuje Ci za poświęcenie swojego,60162eaf2c5733783e140f45,2,1,1,3,1,24,1,4,,,,,nie,60162eaf2c5733783e140f45,bad,"Na podstawie swoich doświadczeń i oceny sytuacji, policjant dokonał przeszukania samochodu i znalazł w nim schowaną pod siedzeniem paczkę zawierającą pół kilograma metamfetaminy.",no,,
